Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
9,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Aaptosyax,grypus,"Rainboth, 1991",,,,,"",Mekong Giant Salmon Carp,,,CR,A2acd,3.1,2011,decreasing,N
167005,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Abbottina,binhi,Nguyen 2001,,,,,"",,,,DD,,3.1,2012,unknown,N
166431,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,BALITORIDAE,Aborichthys,elongatus,"Hora, 1921",,,,,"",,,,LC,,3.1,2010,unknown,N
166624,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,BALITORIDAE,Aborichthys,garoensis,"Hora, 1925",,,,,"",,,,VU,B1ab(iii),3.1,2010,unknown,N
166592,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,BALITORIDAE,Aborichthys,kempi,"Chaudhuri, 1913",,,,,"",,,,NT,,3.1,2010,unknown,N
166507,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,BALITORIDAE,Aborichthys,tikaderi,"Barman, 1985",,,,,"",,,,VU,D2,3.1,2010,unknown,N
135696,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Abramis,brama,"(Linnaeus, 1758)",,,,,"",Bream,,,LC,,3.1,2008,unknown,N
169606,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acanthalburnus,urmianus,"(Günther, 1899)",,,,,"",,,,DD,,3.1,2009,unknown,N
60633,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acanthobrama,centisquama,"Heckel, 1843",,,,,"",,,,EN,"B2ab(ii,iii)",3.1,2006,decreasing,N
73,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acanthobrama,hulensis,"(Goren, Fishelson & Trewavas, 1973)",,,,,"",,,,EX,,3.1,2006,,N
60802,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acanthobrama,lissneri,"Tortonese, 1952",,,,,"",,,,LC,,3.1,2006,stable,N
61249,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acanthobrama,telavivensis,"Goren, Fishelson & Trewavas, 1973",,,,,"",,,,EW,,3.1,2006,,N
60341,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acanthobrama,terraesanctae,"Steinitz, 1952",,,,,"",,,,LC,,3.1,2006,stable,N
181877,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Acanthocleithron,chapini,"Nichols & Griscom, 1917",,,,,"",,,,LC,,3.1,2010,unknown,N
166465,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,BALITORIDAE,Acanthocobitis,botia,"(Hamilton, 1822)",,,,,"","Mottled Loach, Sand Loach, Striped Loach",,,LC,,3.1,2009,decreasing,N
168245,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,BALITORIDAE,Acanthocobitis,rubidipinnis,"(Blyth, 1860)",,,,,"",,,,LC,,3.1,2010,unknown,N
79,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,BALITORIDAE,Acanthocobitis,urophthalmus,"(Günther, 1868)",,,,,"",Banded Mountain Loach,,,LR/cd,,2.3,1996,,N
168298,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,BALITORIDAE,Acanthocobitis,zonalternans,"(Blyth, 1860)",,,,,"",,,,LC,,3.1,2010,unknown,N
181137,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Acanthogobius,flavimanus,"(Temminck & Schlegel, 1845)",,,,,"",Yellowfin Goby ,,,LC,,3.1,2012,unknown,N
39284,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acanthorutilus,maeandricus,"(Bogutskaya, 1992)",,,,,"",,,,DD,,2.3,1996,,N
166466,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Acantopsis,choirorhynchos,"(Bleeker, 1854)",,,,,"",Horse face loach,,,LC,,3.1,2012,unknown,N
168292,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Acantopsis,multistigmatus,"Vishwanath & Laisram, 2005",,,,,"",,,,NT,,3.1,2010,unknown,N
169500,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Acantopsis,octoactinotos,"Siebert, 1991",,,,,"",Long-faced Loach,,,VU,B1ab(iii),3.1,2009,unknown,N
188032,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Acantopsis,spectabilis,"(Blyth, 1860)",,,,,"",,,,DD,,3.1,2012,unknown,N
180870,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Acantopsis,thiemmedhi,"Sontirat, 1999",,,,,"",Thiemmedh's Horsefaced Loach,,,DD,,3.1,2012,unknown,N
61308,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acapoeta,tanganicae,"(Boulenger, 1900)",,,,,"",,,,LC,,3.1,2006,unknown,N
44458,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Acentrogobius,therezieni,"Kiener, 1963",,,,,"",Malagasy Mountain Mullet,Chitte,,DD,,3.1,2004,unknown,N
167805,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,HEPTAPTERIDAE,Acentronichthys,leptos,"Eigenmann & Eigenmann, 1889",,,,,"",,,,LC,,3.1,2009,decreasing,N
167774,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,ACESTRORHYNCHIDAE,Acestrorhynchus,maculipinna,"Menezes & Géry, 1983",,,,,"",,,,LC,,3.1,2009,unknown,N
166142,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acheilognathus,barbatulus,"Günther, 1873",,,,,"",,,,LC,,3.1,2011,unknown,N
181028,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acheilognathus,deignani,"(Smith, 1945)",,,,,"",,,,DD,,3.1,2011,unknown,N
180702,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acheilognathus,elongatoides,"Kottelat, 2001",,,,,"",,,,DD,,3.1,2011,unknown,N
212,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acheilognathus,elongatus,"(Regan, 1908)",,,,,"",Elongate Bitterling,,,CR,"B1ab(ii,iii,v)",3.1,2008,unknown,N
169565,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acheilognathus,kyphus,"(Mai, 1978)",,,,,"",,,,DD,,3.1,2009,unknown,N
213,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acheilognathus,longipinnis,"(Regan, 1905)",,,,,"",Itasenpara Bitterling,,,VU,"A1ace, B1+2c",2.3,1996,,N
166130,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acheilognathus,macropterus,"(Bleeker, 1871)",,,,,"",,,,DD,,3.1,2011,unknown,N
169610,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acheilognathus,melanogaster,"Bleeker, 1860",,,,,"",,,,LC,,3.1,2009,unknown,N
166134,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acheilognathus,meridianus,"(Wu, 1939)",,,,,"",,,,DD,,3.1,2011,unknown,N
180854,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acheilognathus,polyspinus,"(Holcik, 1972)",,,,,"",,,,DD,,3.1,2011,unknown,N
166170,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acheilognathus,taenianalis,"(Günther, 1873)",,,,,"",,,,LC,,3.1,2011,decreasing,N
166179,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acheilognathus,tonkinensis,"(Vaillant, 1892)",,,,,"",,,,DD,,3.1,2011,unknown,N
180966,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,SOLEIDAE,Achiroides,melanorhijnchus,"(Bleeker, 1851)",,,,,"",,,,LC,,3.1,2012,unknown,N
183389,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,ACHIRIDAE,Achirus,klunzingeri,"(Steindachner, 1880)",,,,,"",Brown Sole,Sole Garde-bouée,"Guardaboya, Lenguado, Suela Guardaboya, Suela Plomiza",LC,,3.1,2010,unknown,N
183932,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,ACHIRIDAE,Achirus,mazatlanus,"(Steindachner, 1869)",,,,,"","Mazatlan Sole, Pacific Lined Sole",Sole de Mazatlan,"Guardaboya Mulata, Lenguadito, Lenguado, Lenguado Redondo, Sol, Sol de Mazatlán, Suela Arepita, Tepalcate",LC,,3.1,2010,unknown,N
183574,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,ACHIRIDAE,Achirus,scutum,"(Günther, 1862)",,,,,"",Network Sole,Sole Trémail,"Comal, Guardaboya, Guardaboya Pintada, Lenguado, Sol Listado, Suela Listada",LC,,3.1,2010,unknown,N
61192,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Achondrostoma,arcasii,"(Steindachner, 1866)",,,,,"",,,,VU,A3ce,3.1,2006,decreasing,N
135683,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Achondrostoma,occidentale,"(Robalo, Almada, Sousa Santos, Moreira & Doadrio, 2005)",,,,,"",,,,EN,B1ab(iii)+2ab(iii),3.1,2008,unknown,N
135442,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Achondrostoma,oligolepis,"(Robalo, Doadrio, Almada & Kottelat, 2005)",,,,,"",Ruivaco,,,LC,,3.1,2011,unknown,N
184445,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Achondrostoma,salmantinum,"Doadrio & Elvira, 2007",,,,,"",,,Sarda,EN,"B1ab(ii,v)+2ab(ii,v)",3.1,2011,decreasing,N
244,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,baerii,"Brandt, 1869",,,,,"",Siberian Sturgeon,,,EN,A2bcd+4bcd,3.1,2010,decreasing,N
222,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,brevirostrum,"Lesueur, 1818",,,,,"",Shortnose Sturgeon,Esturgeon À Nez Court,Esturión Hociquicorto,VU,A2ce; B1ab(iii),3.1,2004,decreasing,N
231,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,dabryanus,"Duméril, 1869",,,,,"","Dabry's Sturgeon, River Sturgeon, Yangtze Sturgeon",,,CR,A2bcd,3.1,2010,decreasing,N
223,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,fulvescens,"Rafinesque, 1817",,,,,"",Lake Sturgeon,Esturgeon Jaune,Esturión Lacustre,LC,,3.1,2004,increasing,N
232,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,gueldenstaedtii,"Brandt, 1833",,,,,"",Russian Sturgeon,,,CR,A2bcde,3.1,2010,decreasing,N
233,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,medirostris,"Ayres, 1854",,,,,"","Green Sturgeon, Sakhalin Sturgeon",Esturgeon Vert,Esturión Verde,NT,,3.1,2006,stable,N
241,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,mikadoi,"Hilgendorf, 1892",,,,,"",Sakhalin Sturgeon,,,CR,A2cde,3.1,2010,decreasing,N
224,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,naccarii,"Bonaparte, 1836",,,,,"",Adriatic Sturgeon,Esturgeon De L'Adriatique,Esturión Del Adriático,CR,"A2bcde; B2ab(i,ii,iii,iv,v)",3.1,2011,decreasing,N
225,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,nudiventris,"Lovetsky, 1828",,,,,"","Bastard Sturgeon, Fringebarbel Sturgeon, Ship Sturgeon, Spiny Sturgeon, Thorn Sturgeon",Esturgeon À Barbillons Frangés,Esturión Barba De Flecos,CR,A2cde,3.1,2010,decreasing,N
245,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,oxyrinchus,"Mitchill, 1815",,,,,"",Gulf Sturgeon,,,NT,,3.1,2006,increasing,N
235,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,persicus,"Borodin, 1897",,,,,"",Persian Sturgeon,,,CR,A2cde,3.1,2010,decreasing,N
227,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,ruthenus,"Linnaeus, 1758",,,,,"",Sterlet,,,VU,A2cde,3.1,2010,decreasing,N
228,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,schrenckii,"Brandt, 1869",,,,,"",Amur Sturgeon,,,CR,A2bd,3.1,2010,decreasing,N
236,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,sinensis,"Gray, 1835",,,,,"",Chinese Sturgeon,,,CR,"A2bcd; B2ab(i,ii,iii,iv,v); C2a(ii)",3.1,2010,decreasing,N
229,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,stellatus,"Pallas, 1771",,,,,"","Star Sturgeon, Stellate Sturgeon",Esturgeon Étoilé,Esturión Estrellado,CR,A2cde,3.1,2010,decreasing,N
230,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,sturio,"Linnaeus, 1758",,,,,"","Atlantic Sturgeon, Baltic Sturgeon, Common Sturgeon",Esturgeon Commun,Esturión Común,CR,"A2cde; B2ab(ii,iii,v)",3.1,2010,decreasing,N
234,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,transmontanus,"Richardson, 1836",,,,,"",White Sturgeon,Esturgeon Blanc,,LC,,3.1,2004,stable,N
169516,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Acrochordonichthys,chamaeleon,"(Vaillant, 1902)",,,,,"",,,,VU,A2ce,3.1,2009,decreasing,N
181144,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Acrochordonichthys,gyrinus,"Vidthayanon & Ng, 2003",,,,,"",Falcate chameleon catfish ,,,DD,,3.1,2012,unknown,N
180937,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Acrochordonichthys,septentrionalis,"Ng & Ng, 2001",,,,,"",,,,DD,,3.1,2012,unknown,N
166186,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acrossocheilus,beijiangensis,"Wu & Lin, 1977",,,,,"",,,,LC,,3.1,2011,decreasing,N
166139,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acrossocheilus,hemispinus,"(Nichols, 1925)",,,,,"",,,,LC,,3.1,2009,decreasing,N
166034,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acrossocheilus,iridescens,"(Nichols & Pope, 1927)",,,,,"",,,,DD,,3.1,2011,unknown,N
169642,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acrossocheilus,kreyenbergii,"(Regan, 1908)",,,,,"",,,,DD,,3.1,2009,unknown,N
166888,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acrossocheilus,lamus,"(Mai, 1978)",,,,,"",,,,DD,,3.1,2011,unknown,N
180875,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acrossocheilus,macrophthalmus,"Nguyen, 2001",,,,,"",,,,DD,,3.1,2011,unknown,N
181278,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acrossocheilus,malacopterus,"Zhang, 2005",,,,,"",,,,DD,,3.1,2011,unknown,N
187872,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acrossocheilus,microstoma,"(Pellegrin & Chevey, 1936)",,,,,"",,,,DD,,3.1,2011,unknown,N
166119,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acrossocheilus,parallens,"(Nichols, 1931)",,,,,"",,,,LC,,3.1,2011,unknown,N
166187,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acrossocheilus,rendahli,"(Lin, 1931)",,,,,"",,,,NT,,3.1,2011,unknown,N
180873,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acrossocheilus,xamensis,"Kottelat, 2000",,,,,"",,,,DD,,3.1,2011,unknown,N
166084,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Acrossocheilus,yunnanensis,"(Regan, 1904)",,,,,"",,,,LC,,3.1,2009,decreasing,N
523,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,ADRIANICHTHYIDAE,Adrianichthys,kruyti,"Weber, 1913",,,,,"",Duck-billed Buntingi,,,CR,A1ae,2.3,1996,,N
697,ANIMALIA,CHORDATA,ACTINOPTERYGII,MUGILIFORMES,MUGILIDAE,Agonostomus,telfairii,"Bennett, 1832",,,,,"",Fairy Mullet,,,LR/lc,,2.3,1996,,N
166451,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,SCHILBEIDAE,Ailia,coila,"(Hamilton, 1822)",,,,,"",Gangetic ailia,,,NT,,3.1,2011,decreasing,N
166453,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,SCHILBEIDAE,Ailia,punctata,"(Day, 1872)",,,,,"",,,,DD,,3.1,2010,unknown,N
169648,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Akrokolioplax,bicornis,"Wu, 1977",,,,,"",Bihorned Barbel,,,DD,,3.1,2009,unknown,N
202267,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Akysis,bilustris,"Ng, 2011",,,,,"",,,,DD,,3.1,2012,unknown,N
181322,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Akysis,clavulus,"Ng & Freyhof, 2003",,,,,"",,,,DD,,3.1,2012,unknown,N
193893,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Akysis,clinatus,"Ng & Rainboth, 2005",,,,,"",,,,DD,,3.1,2012,unknown,N
180774,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Akysis,ephippifer,"Ng & Kottelat, 1998",,,,,"",,,,DD,,3.1,2012,unknown,N
193892,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Akysis,fuliginatus,"Ng & Rainboth, 2005",,,,,"",,,,DD,,3.1,2012,unknown,N
169528,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Akysis,hendricksoni,"Alfred, 1966",,,,,"",,,,LC,,3.1,2009,unknown,N
193895,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Akysis,maculipinnis,"Fowler, 1934",,,,,"",,,,DD,,3.1,2012,unknown,N
168267,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Akysis,manipurensis,"(Arunkumar, 2000)",,,,,"",,,,DD,,3.1,2010,unknown,N
181064,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Akysis,pictus,"Günther, 1883",,,,,"",Burmese stream catfish,,,DD,,3.1,2012,unknown,N
193974,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Akysis,portellus,"Ng, 2009",,,,,"",,,,DD,,3.1,2012,unknown,N
168268,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Akysis,prashadi,"Hora, 1936",,,,,"",,,,LC,,3.1,2010,unknown,N
194493,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Akysis,pulvinatus,"Ng, 2007",,,,,"",,,,DD,,3.1,2012,unknown,N
180978,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Akysis,recavus,"Ng & Kottelat, 1998",,,,,"",,,,DD,,3.1,2012,unknown,N
180738,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Akysis,varius,"Ng & Kottelat, 1998",,,,,"",,,,DD,,3.1,2012,unknown,N
180842,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Akysis,vespa,"Ng & Kottelat, 2004",,,,,"",,,,DD,,3.1,2012,unknown,N
168269,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,AKYSIDAE,Akysis,vespertinus,"Ng, 2008",,,,,"",,,,DD,,3.1,2010,unknown,N
180847,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Albulichthys,albuloides,"(Bleeker, 1855)",,,,,"",,,,LC,,3.1,2011,unknown,N
184454,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnoides,eichwaldii,"(De Filippi, 1863)",,,,,"",,,,LC,,3.1,2011,unknown,N
184455,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnoides,gmelini,Bogutskaya & Coad 2009,,,,,"",Dagestan Spirlin,,,LC,,3.1,2011,unknown,N
184452,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnoides,kubanicus,"Berg, 1932",,,,,"",Kuban Spirlin,,,LC,,3.1,2011,unknown,N
184453,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnoides,maculatus,"(Kessler, 1859)",,,,,"",Crimean Spirlin,,,VU,"B1ab(ii,iii)",3.1,2011,unknown,N
135617,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnoides,ohridanus,"(Karaman, 1928)",,,,,"",,,,VU,D2,3.1,2008,unknown,N
135527,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnoides,prespensis,"(Karaman, 1924)",,,,,"",,,,VU,D2,3.1,2008,unknown,N
184451,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnoides,rossicus,"Berg, 1924",,,,,"",Russian Spirlin,,,LC,,3.1,2011,unknown,N
787,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,akili,"Battalgil, 1942",,,,,"",Gokce Baligi,,,EX,,3.1,2006,,N
788,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,albidus,"(Costa, 1838)",,,,,"","Italian Bleak, White Bleak",,,VU,"B2ab(i,ii,iii,iv,v)",3.1,2006,decreasing,N
789,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,alburnus,"(Linnaeus, 1758)",,,,,"",Bleak,,,LC,,3.1,2008,unknown,N
135670,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,arborella,"(Bonaparte, 1841)",,,,,"",,,,LC,,3.1,2011,unknown,N
61391,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,belvica,"(Karaman, 1924)",,,,,"",,,,VU,D2,3.1,2006,stable,N
135499,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,chalcoides,"(Gueldenstaedt, 1772)",,,,,"",,,,LC,,3.1,2008,unknown,N
790,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,heckeli,"Battalgil, 1943",,,,,"",,,,DD,,2.3,1996,,N
135532,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,hohenackeri,"Kessler, 1877",,,,,"",,,,LC,,3.1,2008,unknown,N
135522,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,istanbulensis,"Battalgil, 1941",,,,,"",,,,LC,,3.1,2008,unknown,N
135645,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,leobergi,"Freyhof & Kottelat, 2007",,,,,"",,,,LC,,3.1,2008,unknown,N
135620,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,macedonicus,"Karaman, 1928",,,,,"",,,,CR,"A3c; B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,2008,decreasing,N
135598,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,mandrensis,"Drensky, 1943",,,,,"",,,,CR,"B1ab(ii,iii)",3.1,2008,unknown,N
135634,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,mento,"(Heckel, 1836)",,,,,"",,,,LC,,3.1,2008,unknown,N
135496,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Alburnus,mentoides,"Kessler, 1858",,,,,"",,,,EN,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,2008,unknown,N
